2,2,4,3,3,3,2,4,2,2,1,4,3,2,4,4,1,3.166666667,1.666666667,3.5,2.75,19,5,7,11
3,2,4,4,3,3,2,2,2,3,3,4,3,2,4,4,2,3,2.666666667,3.5,3,18,8,7,12
4,2,4,4,4,2,2,4,3,3,3,4,3,1,4,4,2,3.333333333,3,3.5,2.75,20,9,7,11
8,6,4,3,3,2,2,3,4,4,2,4,3,2,4,4,2,2.833333333,3.333333333,3.5,3,17,10,7,12
8,6,4,3,4,3,3,4,1,3,2,4,1,1,4,4,1,3.5,2,2.5,2.5,21,6,5,10
7,6,4,3,3,3,1,4,3,4,3,4,4,1,4,4,2,3,3.333333333,4,2.75,18,10,8,11
7,5,4,4,4,2,1,4,1,1,2,1,1,1,4,4,1,3.166666667,1.333333333,1,2.5,19,4,2,10
6,5,4,3,2,3,3,4,4,4,4,4,4,2,4,4,2,3.166666667,4,4,3,19,12,8,12
7,6,3,3,3,2,2,4,4,4,2,4,3,1,4,4,3,2.833333333,3.333333333,3.5,3,17,10,7,12
6,5,4,3,3,4,4,4,3,4,3,4,4,3,4,4,3,3.666666667,3.333333333,4,3.5,22,10,8,14
3,2,1,4,4,1,1,1,1,1,1,1,1,1,4,4,1,2,1,1,2.5,12,3,2,10
7,5,2,2,2,2,2,1,1,2,2,2,2,1,4,4,4,1.833333333,1.666666667,2,3.25,11,5,4,13
3,1,1,4,4,4,4,1,3,4,3,3,3,3,3,3,3,3,3.333333333,3,3,18,10,6,12
8,6,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3.666666667,3.666666667,4,4,22,11,8,16
6,5,4,4,4,3,3,4,3,3,3,4,4,4,4,4,4,3.666666667,3,4,4,22,9,8,16
6,5,4,3,3,2,2,4,3,4,2,3,2,2,4,4,4,3,3,2.5,3.5,18,9,5,14
6,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3.833333333,4,4,4,23,12,8,16
8,6,4,4,3,3,3,4,3,3,2,4,3,3,4,4,1,3.5,2.666666667,3.5,3,21,8,7,12
8,6,4,4,3,3,1,4,3,3,3,4,4,1,4,4,1,3.166666667,3,4,2.5,19,9,8,10
4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3.166666667,4,4,4,19,12,8,16
4,3,4,4,4,3,3,4,4,4,3,4,2,1,4,4,4,3.666666667,3.666666667,3,3.25,22,11,6,13
7,5,4,4,2,2,1,4,1,2,1,2,2,4,4,4,2,2.833333333,1.333333333,2,3.5,17,4,4,14
6,4,4,3,3,3,2,3,4,4,4,4,4,2,4,4,4,3,4,4,3.5,18,12,8,14
4,3,3,4,2,2,2,3,4,3,4,4,3,1,4,4,3,2.666666667,3.666666667,3.5,3,16,11,7,12
8,6,4,4,4,3,3,4,4,4,4,4,4,2,4,4,4,3.666666667,4,4,3.5,22,12,8,14
8,6,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3.5,18,9,6,14
8,6,4,3,3,3,3,4,4,4,3,4,4,1,3,4,2,3.333333333,3.666666667,4,2.5,20,11,8,10
4,3,4,4,4,3,3,4,3,3,2,3,4,2,4,4,2,3.666666667,2.666666667,3.5,3,22,8,7,12
7,5,3,3,3,3,3,4,4,3,3,4,4,3,4,4,2,3.166666667,3.333333333,4,3.25,19,10,8,13
7,6,4,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3.5,3,3,3.5,21,9,6,14
6,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2.75,18,9,6,11
7,6,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3.833333333,4,3.5,4,23,12,7,16
3,1,3,4,3,3,2,2,3,3,3,3,3,2,3,4,1,2.833333333,3,3,2.5,17,9,6,10
7,6,1,4,4,3,3,4,4,3,3,4,3,1,4,4,3,3.166666667,3.333333333,3.5,3,19,10,7,12
7,6,1,4,3,3,3,4,4,4,4,4,4,4,4,4,1,3,4,4,3.25,18,12,8,13
3,2,2,3,2,2,2,2,3,3,2,3,3,3,4,4,4,2.166666667,2.666666667,3,3.75,13,8,6,15
5,4,1,2,4,3,4,4,4,4,4,4,4,2,4,4,4,3,4,4,3.5,18,12,8,14
8,6,4,4,3,3,3,4,3,3,3,3,3,1,4,4,1,3.5,3,3,2.5,21,9,6,10
8,6,4,4,3,3,3,4,3,2,3,3,3,1,4,4,3,3.5,2.666666667,3,3,21,8,6,12
8,6,4,4,3,3,3,4,3,3,3,4,4,3,4,4,4,3.5,3,4,3.75,21,9,8,15
4,2,4,4,3,3,3,4,4,4,4,4,4,3,4,4,2,3.5,4,4,3.25,21,12,8,13
3,2,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3.833333333,3.333333333,4,3.75,23,10,8,15
7,4,4,2,2,3,3,4,3,3,3,3,3,1,4,4,3,3,3,3,3,18,9,6,12
6,4,4,3,2,2,1,3,3,4,3,2,4,2,4,4,2,2.5,3.333333333,3,3,15,10,6,12
5,4,4,2,4,3,3,4,3,3,3,3,2,2,4,4,2,3.333333333,3,2.5,3,20,9,5,12
4,2,3,3,3,2,1,4,2,2,2,3,3,1,3,3,3,2.666666667,2,3,2.5,16,6,6,10
3,2,3,4,2,3,2,4,4,4,3,3,3,2,4,4,3,3,3.666666667,3,3.25,18,11,6,13
3,2,4,4,4,4,4,1,2,3,3,3,4,3,4,4,4,3.5,2.666666667,3.5,3.75,21,8,7,15
3,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3.5,24,12,8,14
8,6,3,3,4,3,3,4,3,4,3,3,4,2,4,4,3,3.333333333,3.333333333,3.5,3.25,20,10,7,13
3,2,3,4,4,1,1,4,2,2,1,4,4,1,4,4,1,2.833333333,1.666666667,4,2.5,17,5,8,10
7,6,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3.5,4,4,3.25,21,12,8,13
8,6,4,4,4,3,3,4,4,4,3,4,4,4,4,4,1,3.666666667,3.666666667,4,3.25,22,11,8,13
3,2,4,4,3,2,2,4,1,2,2,3,4,2,4,4,2,3.166666667,1.666666667,3.5,3,19,5,7,12
8,6,1,4,1,1,1,4,4,3,4,4,4,3,4,4,4,2,3.666666667,4,3.75,12,11,8,15
3,2,2,2,3,3,3,1,3,3,3,3,3,2,3,3,3,2.333333333,3,3,2.75,14,9,6,11
4,2,4,4,2,1,1,3,1,2,1,2,1,4,4,4,4,2.5,1.333333333,1.5,4,15,4,3,16
3,2,1,4,3,3,3,4,3,3,3,4,4,3,4,4,2,3,3,4,3.25,18,9,8,13
7,6,1,3,3,2,2,4,3,3,3,3,4,2,4,4,2,2.5,3,3.5,3,15,9,7,12
5,4,4,4,3,2,2,4,4,3,3,4,4,1,4,4,2,3.166666667,3.333333333,4,2.75,19,10,8,11
7,6,4,3,3,3,2,4,3,3,3,4,4,2,2,4,2,3.166666667,3,4,2.5,19,9,8,10
8,6,4,3,4,3,3,4,3,3,3,3,3,3,2,3,2,3.5,3,3,2.5,21,9,6,10
6,4,4,3,3,3,3,3,4,3,3,3,3,1,3,3,3,3.166666667,3.333333333,3,2.5,19,10,6,10
7,6,4,3,3,3,3,3,3,3,3,3,2,1,3,1,1,3.166666667,3,2.5,1.5,19,9,5,6
8,6,3,3,3,3,3,3,3,3,3,3,4,1,4,4,2,3,3,3.5,2.75,18,9,7,11
4,2,1,4,4,4,3,4,4,4,4,4,4,2,3,4,4,3.333333333,4,4,3.25,20,12,8,13
3,2,4,1,4,2,2,4,2,2,1,1,1,1,4,4,1,2.833333333,1.666666667,1,2.5,17,5,2,10
5,4,4,3,2,2,2,4,2,2,2,3,3,1,4,4,3,2.833333333,2,3,3,17,6,6,12
7,6,3,3,3,3,2,4,4,4,4,4,3,3,4,4,3,3,4,3.5,3.5,18,12,7,14
4,3,4,4,3,3,3,4,4,4,3,3,4,1,4,4,4,3.5,3.666666667,3.5,3.25,21,11,7,13
8,6,4,4,4,3,3,4,3,3,4,4,4,2,3,4,4,3.666666667,3.333333333,4,3.25,22,10,8,13
8,6,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,3.666666667,4,3,4,22,12,6,16
5,4,4,3,4,3,3,3,4,3,2,4,4,1,4,4,3,3.333333333,3,4,3,20,9,8,12
4,3,3,2,3,2,2,3,2,2,2,2,2,2,3,3,2,2.5,2,2,2.5,15,6,4,10
5,3,4,4,3,3,3,4,3,3,3,4,4,1,4,4,1,3.5,3,4,2.5,21,9,8,10
4,3,4,4,2,2,2,4,3,4,4,4,4,3,4,4,4,3,3.666666667,4,3.75,18,11,8,15
4,3,4,4,4,3,3,4,1,3,3,4,4,3,3,3,4,3.666666667,2.333333333,4,3.25,22,7,8,13
5,3,1,3,3,3,2,2,2,2,2,2,2,3,4,3,2,2.333333333,2,2,3,14,6,4,12
4,3,2,4,3,3,3,2,3,4,4,3,3,2,3,4,3,2.833333333,3.666666667,3,3,17,11,6,12
5,3,3,3,3,2,2,4,2,3,2,3,2,2,3,3,2,2.833333333,2.333333333,2.5,2.5,17,7,5,10
3,3,2,3,4,3,3,3,4,4,3,4,4,4,4,4,2,3,3.666666667,4,3.5,18,11,8,14
7,6,2,3,3,3,3,4,3,4,3,3,4,2,4,4,2,3,3.333333333,3.5,3,18,10,7,12
5,5,4,4,4,3,3,4,4,4,3,4,4,3,4,4,4,3.666666667,3.666666667,4,3.75,22,11,8,15
8,6,1,4,4,2,2,2,2,4,2,2,2,1,4,4,1,2.5,2.666666667,2,2.5,15,8,4,10
8,6,4,4,3,3,3,4,3,3,3,3,3,2,4,4,4,3.5,3,3,3.5,21,9,6,14
5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3.5,4,4,4,21,12,8,16
4,4,1,4,4,1,1,4,4,3,3,2,4,4,4,4,4,2.5,3.333333333,3,4,15,10,6,16
7,6,4,2,2,3,2,4,4,4,4,4,3,1,4,4,3,2.833333333,4,3.5,3,17,12,7,12
5,4,4,3,4,3,3,4,2,1,1,2,4,1,2,4,1,3.5,1.333333333,3,2,21,4,6,8
8,6,4,4,3,2,1,4,4,4,4,2,4,1,4,4,4,3,4,3,3.25,18,12,6,13
5,4,4,4,4,3,2,4,2,3,2,3,4,2,3,4,2,3.5,2.333333333,3.5,2.75,21,7,7,11
5,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,3.5,3.666666667,4,4,21,11,8,16
7,4,4,2,3,3,3,4,3,3,2,3,3,2,4,4,2,3.166666667,2.666666667,3,3,19,8,6,12
4,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,18,9,6,12
7,4,4,4,4,3,3,4,4,3,3,4,3,1,4,4,4,3.666666667,3.333333333,3.5,3.25,22,10,7,13
5,4,2,3,2,2,2,4,3,2,2,3,2,3,4,4,2,2.5,2.333333333,2.5,3.25,15,7,5,13
4,3,3,3,3,3,2,3,3,3,2,3,2,2,3,3,2,2.833333333,2.666666667,2.5,2.5,17,8,5,10
6,4,4,2,4,4,3,4,4,3,3,4,3,2,4,4,3,3.5,3.333333333,3.5,3.25,21,10,7,13
5,4,4,2,3,3,3,4,4,4,3,4,4,3,4,4,3,3.166666667,3.666666667,4,3.5,19,11,8,14
6,4,4,4,3,3,2,4,4,4,4,4,4,2,4,4,2,3.333333333,4,4,3,20,12,8,12
5,4,4,4,4,3,3,4,4,4,3,4,3,1,4,4,1,3.666666667,3.666666667,3.5,2.5,22,11,7,10
4,3,4,4,4,4,4,4,2,2,2,4,4,4,4,4,1,4,2,4,3.25,24,6,8,13
8,6,3,3,3,3,1,4,3,3,3,3,3,2,3,3,3,2.833333333,3,3,2.75,17,9,6,11
4,3,1,4,4,1,1,3,4,4,3,4,4,4,4,4,4,2.333333333,3.666666667,4,4,14,11,8,16
4,3,4,4,4,2,2,4,2,3,3,4,4,2,4,4,2,3.333333333,2.666666667,4,3,20,8,8,12
6,4,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,3,2.333333333,3,2.25,18,7,6,9
5,4,1,4,4,3,3,4,3,3,3,4,3,3,3,4,3,3.166666667,3,3.5,3.25,19,9,7,13
6,4,4,4,4,3,4,4,4,4,4,4,4,1,4,4,3,3.833333333,4,4,3,23,12,8,12
4,3,4,4,4,3,3,4,1,1,1,4,3,4,4,4,1,3.666666667,1,3.5,3.25,22,3,7,13
6,4,4,3,4,3,3,4,4,4,4,4,4,3,4,4,4,3.5,4,4,3.75,21,12,8,15
6,4,4,4,4,4,3,4,3,4,3,3,3,4,4,4,4,3.833333333,3.333333333,3,4,23,10,6,16
5,4,4,4,3,1,1,3,3,1,3,3,4,1,1,3,2,2.666666667,2.333333333,3.5,1.75,16,7,7,7
5,4,3,4,4,3,3,4,4,3,3,3,4,1,3,4,1,3.5,3.333333333,3.5,2.25,21,10,7,9
5,4,2,4,3,3,2,4,4,4,4,4,4,4,4,4,3,3,4,4,3.75,18,12,8,15
5,4,4,4,4,3,3,4,2,3,2,2,3,4,4,4,1,3.666666667,2.333333333,2.5,3.25,22,7,5,13
5,4,4,4,2,3,3,4,3,3,3,4,4,4,4,4,4,3.333333333,3,4,4,20,9,8,16
6,4,4,4,4,2,2,4,4,3,3,3,4,4,4,4,4,3.333333333,3.333333333,3.5,4,20,10,7,16
5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,3.833333333,4,4,3.25,23,12,8,13
8,6,2,3,3,3,3,1,4,4,4,4,4,4,4,4,4,2.5,4,4,4,15,12,8,16
8,6,4,3,3,2,2,4,1,1,1,3,1,1,3,3,1,3,1,2,2,18,3,4,8
8,6,4,3,4,3,3,4,3,3,2,3,3,4,4,4,2,3.5,2.666666667,3,3.5,21,8,6,14
8,6,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,3.666666667,4,4,3.75,22,12,8,15
8,6,4,4,4,3,3,4,4,3,1,4,4,3,4,4,2,3.666666667,2.666666667,4,3.25,22,8,8,13
7,6,4,3,4,3,2,4,3,2,2,3,3,2,4,4,3,3.333333333,2.333333333,3,3.25,20,7,6,13
7,6,3,3,3,2,2,3,2,2,2,2,3,3,3,3,3,2.666666667,2,2.5,3,16,6,5,12
8,6,4,3,3,3,3,4,3,3,3,3,4,1,3,3,2,3.333333333,3,3.5,2.25,20,9,7,9
7,6,4,4,4,4,3,4,3,4,4,4,4,4,1,4,3,3.833333333,3.666666667,4,3,23,11,8,12
8,6,4,1,4,3,3,4,3,3,3,3,4,3,4,4,3,3.166666667,3,3.5,3.5,19,9,7,14
8,6,4,4,4,3,3,4,1,1,3,4,4,4,4,4,1,3.666666667,1.666666667,4,3.25,22,5,8,13
8,6,4,4,3,3,3,4,4,2,4,4,4,1,4,4,4,3.5,3.333333333,4,3.25,21,10,8,13
7,6,1,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3.5,3.333333333,4,4,21,10,8,16
8,6,4,3,4,3,3,4,4,4,4,4,4,3,4,4,1,3.5,4,4,3,21,12,8,12
7,6,4,3,3,3,2,4,4,3,4,4,3,2,4,4,3,3.166666667,3.666666667,3.5,3.25,19,11,7,13
7,6,4,4,3,3,3,4,3,4,3,4,3,4,4,4,2,3.5,3.333333333,3.5,3.5,21,10,7,14
8,6,4,3,4,3,3,4,2,3,2,3,3,2,3,3,3,3.5,2.333333333,3,2.75,21,7,6,11
7,6,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2.833333333,2.666666667,3,2.75,17,8,6,11
7,6,4,4,4,3,3,4,4,4,4,4,4,4,4,4,2,3.666666667,4,4,3.5,22,12,8,14
6,4,4,4,3,3,2,4,4,2,3,4,4,4,4,4,2,3.333333333,3,4,3.5,20,9,8,14
8,6,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3.833333333,4,4,4,23,12,8,16
8,6,4,4,3,1,1,3,4,4,3,3,3,3,4,4,1,2.666666667,3.666666667,3,3,16,11,6,12
7,6,1,3,3,4,3,4,4,3,2,3,4,3,4,4,4,3,3,3.5,3.75,18,9,7,15
8,6,3,3,4,4,4,4,4,4,4,4,4,1,3,4,4,3.666666667,4,4,3,22,12,8,12
8,6,4,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,3.5,18,9,6,14
8,6,4,4,4,3,3,4,4,4,4,4,4,1,4,4,1,3.666666667,4,4,2.5,22,12,8,10
7,6,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,2.666666667,3,3,3.25,16,9,6,13
6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2.75,18,9,6,11
8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,24,12,8,16
8,6,3,3,3,3,3,3,3,3,3,3,3,2,4,4,3,3,3,3,3.25,18,9,6,13
7,6,2,2,2,3,2,3,3,3,3,3,3,2,3,2,3,2.333333333,3,3,2.5,14,9,6,10
7,6,1,4,3,3,3,4,4,4,4,4,3,2,4,4,1,3,4,3.5,2.75,18,12,7,11
5,4,4,4,4,3,3,4,1,2,3,3,3,1,4,4,2,3.666666667,2,3,2.75,22,6,6,11
5,4,2,3,3,3,3,2,2,2,2,4,4,4,3,3,3,2.666666667,2,4,3.25,16,6,8,13
7,6,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3.833333333,4,4,4,23,12,8,16
4,2,1,4,4,3,3,1,1,2,2,2,3,3,4,4,3,2.666666667,1.666666667,2.5,3.5,16,5,5,14
4,2,4,4,2,2,2,1,3,3,3,2,4,1,4,4,4,2.5,3,3,3.25,15,9,6,13
3,2,4,1,4,4,4,4,2,2,4,4,4,2,4,4,3,3.5,2.666666667,4,3.25,21,8,8,13
3,2,1,4,2,3,3,4,3,3,3,3,3,1,2,4,2,2.833333333,3,3,2.25,17,9,6,9
3,2,2,4,3,2,3,4,3,3,4,4,3,2,4,4,2,3,3.333333333,3.5,3,18,10,7,12
3,2,3,3,3,2,2,3,3,3,3,3,3,2,3,3,2,2.666666667,3,3,2.5,16,9,6,10
5,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,2,3.5,4,4,3.25,21,12,8,13
3,2,4,4,2,2,2,1,3,4,2,3,3,3,3,3,3,2.5,3,3,3,15,9,6,12
3,2,3,4,3,2,2,4,3,3,4,3,3,2,4,4,4,3,3.333333333,3,3.5,18,10,6,14
7,6,3,4,3,2,1,3,3,3,3,2,3,2,4,4,3,2.666666667,3,2.5,3.25,16,9,5,13
3,2,4,4,4,3,3,4,2,2,2,4,4,4,4,4,4,3.666666667,2,4,4,22,6,8,16
6,4,1,4,4,2,2,4,3,4,4,4,4,2,4,4,1,2.833333333,3.666666667,4,2.75,17,11,8,11
5,4,4,4,3,2,1,4,3,2,3,3,2,2,4,4,2,3,2.666666667,2.5,3,18,8,5,12
5,4,4,2,3,3,2,4,3,3,3,3,2,1,4,4,1,3,3,2.5,2.5,18,9,5,10
6,4,4,4,4,3,3,4,3,3,2,4,4,1,4,4,2,3.666666667,2.666666667,4,2.75,22,8,8,11
5,4,4,4,4,2,2,4,3,3,3,3,4,2,4,4,2,3.333333333,3,3.5,3,20,9,7,12
7,6,2,2,3,2,2,2,3,3,2,2,3,3,2,2,3,2.166666667,2.666666667,2.5,2.5,13,8,5,10
7,6,4,2,3,3,3,4,3,3,3,3,4,1,4,3,1,3.166666667,3,3.5,2.25,19,9,7,9
8,6,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.666666667,3,3,3,16,9,6,12
7,6,4,1,4,3,3,4,2,2,2,2,3,1,4,4,1,3.166666667,2,2.5,2.5,19,6,5,10
7,6,4,3,4,3,3,4,4,4,4,4,3,2,4,4,1,3.5,4,3.5,2.75,21,12,7,11
8,6,4,3,4,3,3,3,3,2,3,4,4,4,4,4,4,3.333333333,2.666666667,4,4,20,8,8,16
7,6,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,3,3.25,24,12,6,13
7,6,3,4,2,2,1,2,4,3,3,3,3,2,4,3,2,2.333333333,3.333333333,3,2.75,14,10,6,11
8,6,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3.666666667,4,4,4,22,12,8,16
8,6,4,1,4,3,2,4,3,3,3,3,3,3,2,3,3,3,3,3,2.75,18,9,6,11
7,6,4,3,3,3,3,4,4,4,4,4,4,2,3,4,2,3.333333333,4,4,2.75,20,12,8,11
7,6,3,3,4,2,3,2,3,2,2,3,3,2,3,3,2,2.833333333,2.333333333,3,2.5,17,7,6,10
7,6,4,3,3,2,2,4,3,3,4,4,4,2,4,4,3,3,3.333333333,4,3.25,18,10,8,13
7,6,4,3,3,3,2,4,4,4,4,4,4,3,4,4,4,3.166666667,4,4,3.75,19,12,8,15
7,6,3,3,3,3,3,3,3,3,3,3,3,1,4,4,1,3,3,3,2.5,18,9,6,10
7,6,4,3,4,3,2,4,4,3,4,4,4,4,4,4,2,3.333333333,3.666666667,4,3.5,20,11,8,14
8,6,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3.5,4,4,4,21,12,8,16
8,6,4,3,2,4,4,4,4,4,4,4,4,4,4,4,2,3.5,4,4,3.5,21,12,8,14
7,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,9,6,12
7,6,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3.5,3,4,4,21,9,8,16
8,6,4,3,3,3,2,3,2,3,3,3,3,3,4,4,3,3,2.666666667,3,3.5,18,8,6,14
8,6,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2.75,18,9,6,11
8,6,4,3,3,2,2,4,3,4,2,3,3,1,4,4,2,3,3,3,2.75,18,9,6,11
7,6,4,4,4,3,3,4,4,4,3,4,4,2,4,4,3,3.666666667,3.666666667,4,3.25,22,11,8,13
9,6,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2.666666667,3,3,18,8,6,12
7,6,4,1,3,2,2,4,1,1,1,1,1,3,4,4,3,2.666666667,1,1,3.5,16,3,2,14
8,6,4,2,4,4,4,4,3,3,3,3,3,4,4,4,2,3.666666667,3,3,3.5,22,9,6,14
8,6,4,3,3,3,3,2,4,4,4,4,4,1,4,4,4,3,4,4,3.25,18,12,8,13
8,6,4,2,3,2,2,3,3,3,2,3,3,2,3,4,3,2.666666667,2.666666667,3,3,16,8,6,12
8,6,3,3,4,3,3,2,3,3,3,3,4,3,3,3,2,3,3,3.5,2.75,18,9,7,11
8,6,4,3,3,3,3,4,3,3,3,3,3,2,4,4,2,3.333333333,3,3,3,20,9,6,12
8,6,1,4,4,4,4,1,3,4,3,4,4,4,4,4,4,3,3.333333333,4,4,18,10,8,16
7,6,4,4,4,3,2,4,4,4,4,4,2,2,4,4,2,3.5,4,3,3,21,12,6,12
7,6,2,3,3,3,3,3,2,2,2,2,2,3,4,4,4,2.833333333,2,2,3.75,17,6,4,15
7,6,4,3,4,3,3,3,4,4,4,4,4,2,4,4,4,3.333333333,4,4,3.5,20,12,8,14
8,6,4,4,3,3,2,4,3,3,3,4,4,3,4,4,2,3.333333333,3,4,3.25,20,9,8,13
7,6,4,2,2,1,1,4,2,2,2,2,2,1,2,4,1,2.333333333,2,2,2,14,6,4,8
8,6,4,4,2,2,2,3,4,4,3,3,4,4,4,4,4,2.833333333,3.666666667,3.5,4,17,11,7,16
8,6,4,2,4,4,3,4,4,3,3,3,4,2,4,4,3,3.5,3.333333333,3.5,3.25,21,10,7,13
5,4,4,4,4,3,3,4,2,3,2,4,4,4,4,4,4,3.666666667,2.333333333,4,4,22,7,8,16
7,6,1,4,2,1,1,1,4,4,3,4,4,2,4,4,4,1.666666667,3.666666667,4,3.5,10,11,8,14
7,6,4,3,3,3,3,3,4,4,4,4,4,3,4,4,2,3.166666667,4,4,3.25,19,12,8,13
8,6,3,3,2,1,1,3,3,3,3,2,3,2,4,4,3,2.166666667,3,2.5,3.25,13,9,5,13
4,2,4,3,3,2,2,3,1,3,1,2,3,3,4,4,3,2.833333333,1.666666667,2.5,3.5,17,5,5,14
8,6,4,3,2,2,1,3,4,3,3,3,4,1,4,4,3,2.5,3.333333333,3.5,3,15,10,7,12
7,6,4,4,3,3,3,4,2,2,2,3,2,2,4,4,2,3.5,2,2.5,3,21,6,5,12
7,6,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,3.25,24,12,8,13
7,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.166666667,3,3,3,19,9,6,12
8,6,4,3,4,3,3,4,3,3,3,4,3,3,4,3,3,3.5,3,3.5,3.25,21,9,7,13
7,6,4,3,4,3,4,4,3,3,2,3,3,2,4,4,2,3.666666667,2.666666667,3,3,22,8,6,12
8,6,1,4,3,3,3,4,4,4,3,4,4,1,4,4,4,3,3.666666667,4,3.25,18,11,8,13
8,6,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,3.166666667,4,4,4,19,12,8,16
8,6,4,4,4,3,3,4,4,4,4,4,4,3,4,4,1,3.666666667,4,4,3,22,12,8,12
8,6,4,2,3,3,3,3,3,2,3,3,3,1,4,4,3,3,2.666666667,3,3,18,8,6,12
8,6,4,3,3,3,2,4,2,3,2,3,3,3,3,3,2,3.166666667,2.333333333,3,2.75,19,7,6,11
7,6,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2.833333333,3,3,2.75,17,9,6,11
7,6,2,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3.5,18,9,6,14
8,6,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3.5,24,12,8,14
7,6,4,4,4,3,3,4,4,4,4,4,4,2,4,4,3,3.666666667,4,4,3.25,22,12,8,13
7,6,4,3,3,4,3,4,3,3,2,3,3,3,3,3,2,3.5,2.666666667,3,2.75,21,8,6,11
7,6,4,4,3,3,4,4,4,4,4,4,3,2,4,4,4,3.666666667,4,3.5,3.5,22,12,7,14
7,6,3,3,2,2,2,4,3,3,2,3,3,1,4,4,3,2.666666667,2.666666667,3,3,16,8,6,12
8,6,3,2,2,2,2,3,2,2,3,2,2,3,3,3,3,2.333333333,2.333333333,2,3,14,7,4,12
8,6,3,3,2,1,1,3,4,3,3,2,3,2,4,4,4,2.166666667,3.333333333,2.5,3.5,13,10,5,14
8,6,3,4,4,2,2,4,4,4,4,4,4,1,4,4,4,3.166666667,4,4,3.25,19,12,8,13
9,6,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,3.333333333,4,4,4,20,12,8,16
8,6,4,1,4,2,1,3,4,4,3,3,3,2,4,4,2,2.5,3.666666667,3,3,15,11,6,12
7,6,4,4,3,3,3,4,4,4,3,4,4,3,4,4,4,3.5,3.666666667,4,3.75,21,11,8,15
8,6,4,4,4,3,3,4,4,3,4,4,4,1,3,4,4,3.666666667,3.666666667,4,3,22,11,8,12
7,6,4,3,4,3,2,4,3,3,3,3,4,2,3,4,3,3.333333333,3,3.5,3,20,9,7,12
8,6,4,3,3,2,2,3,4,4,4,4,4,1,4,4,2,2.833333333,4,4,2.75,17,12,8,11
8,6,4,2,3,3,3,4,4,4,4,4,4,3,4,4,2,3.166666667,4,4,3.25,19,12,8,13
8,6,2,3,3,3,3,2,3,3,3,3,3,2,3,4,3,2.666666667,3,3,3,16,9,6,12
8,6,4,3,4,3,3,4,4,4,4,3,4,1,1,4,4,3.5,4,3.5,2.5,21,12,7,10
6,6,2,2,2,2,2,2,3,3,3,3,3,2,4,4,3,2,3,3,3.25,12,9,6,13
8,6,2,3,2,3,3,3,4,3,3,3,4,3,4,4,2,2.666666667,3.333333333,3.5,3.25,16,10,7,13
8,6,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3.333333333,3,3,2.75,20,9,6,11
4,2,4,4,4,3,3,4,4,2,2,3,3,3,4,4,2,3.666666667,2.666666667,3,3.25,22,8,6,13
4,2,3,4,2,1,1,3,3,3,3,3,4,3,4,4,4,2.333333333,3,3.5,3.75,14,9,7,15
